hour,AUC,Accuracy,Acc_class_0,Acc_class_1
68,0.8872576197817837,0.7833333333333333,0.8098790322580645,0.7382352941176471
69,0.8907843631404175,0.7916666666666667,0.7953629032258064,0.7816176470588235
70,0.8980728178368121,0.8208333333333334,0.8985887096774194,0.6786764705882353
71,0.8813537713472485,0.8166666666666667,0.8161290322580644,0.8205882352941177
72,0.8879373221062619,0.825,0.847782258064516,0.7860294117647059
73,0.873182518975332,0.7791666666666666,0.7451612903225806,0.8448529411764707
74,0.8878720944022771,0.8083333333333333,0.8219758064516128,0.7838235294117647
75,0.8815650201612903,0.7916666666666667,0.7711693548387097,0.8316176470588236
76,0.886509724857685,0.6833333333333333,0.5879032258064516,0.8705882352941178
77,0.8742432103889943,0.8125,0.8094758064516128,0.8213235294117647
78,0.8810187381404173,0.7875,0.7899193548387097,0.7830882352941175
79,0.870694230313093,0.7,0.665725806451613,0.7735294117647059
80,0.8879943963472485,0.7791666666666666,0.7213709677419355,0.8933823529411764
81,0.8610509072580644,0.7749999999999999,0.8030241935483872,0.7235294117647059
82,0.8781049869544593,0.8,0.8217741935483872,0.7588235294117647
83,0.8696891306925997,0.7708333333333334,0.8268145161290323,0.6588235294117647
